PPL,Monday, May 30,"Tuesday, June 27, 1905",156.25,162.9499969,155,162.8999939,5828700,,,,,,,,,,
PPL,Tuesday, May 31,"Tuesday, June 27, 1905",162.5,171,161,171,12623800,,,,,,,,,,
PPL,Wednesday, June 1,"Tuesday, June 27, 1905",172.3000031,179.5500031,172.3000031,179.5500031,8546000,,,,,,,,,,
PPL,Thursday, June 2,"Tuesday, June 27, 1905",186,188.5,185.25,188.5,4747100,,,,,,,,,,
PPL,Friday, June 3,"Tuesday, June 27, 1905",193,197.8999939,190,196.1000061,24890300,,,,,,,,,,
PPL,Monday, June 6,"Tuesday, June 27, 1905",187,195.75,186.3000031,190.8000031,13782200,,,,,,,,,,
PPL,Tuesday, June 7,"Tuesday, June 27, 1905",200,200.3000031,197.25,200.3000031,9219400,,,,,,,,,,
PPL,Wednesday, June 8,"Tuesday, June 27, 1905",200,208.25,190.3000031,195.8999939,30766700,,,,,,,,,,
PPL,Thursday, June 9,"Tuesday, June 27, 1905",198.3000031,202.5,196.5500031,197.3000031,11160400,,,,,,,,,,
PPL,Friday, June 10,"Tuesday, June 27, 1905",199.5,199.75,191.5500031,193.1000061,8397700,,,,,,,,,,
PPL,Monday, June 13,"Tuesday, June 27, 1905",198.3500061,202.75,197.1499939,202.75,12556800,,,,,,,,,,
PPL,Tuesday, June 14,"Tuesday, June 27, 1905",203,207.3999939,199.3500061,206.8500061,20073800,,,,,,,,,,
PPL,Wednesday, June 15,"Tuesday, June 27, 1905",210.8999939,217.1499939,210.5,217.1499939,15154300,,,,,,,,,,
PPL,Thursday, June 16,"Tuesday, June 27, 1905",218,221.25,207.6000061,208.8999939,17789200,,,,,,,,,,
PPL,Friday, June 17,"Tuesday, June 27, 1905",208.8999939,214.8999939,208,213.5,14911000,,,,,,,,,,
PPL,Monday, June 20,"Tuesday, June 27, 1905",213.5,224.1499939,213.5,224.1499939,12422600,,,,,,,,,,
PPL,Tuesday, June 21,"Tuesday, June 27, 1905",223.8999939,225.8999939,216.5,219.75,15720800,,,,,,,,,,
PPL,Wednesday, June 22,"Tuesday, June 27, 1905",220,222.5,213.5,214.5,13406500,,,,,,,,,,
PPL,Thursday, June 23,"Tuesday, June 27, 1905",213.8999939,217.5,203.8000031,216,12336600,,,,,,,,,,
PPL,Friday, June 24,"Tuesday, June 27, 1905",216.5,217.5,206.5,208.5,16662800,,,,,,,,,,
PPL,Monday, June 27,"Tuesday, June 27, 1905",208.3999939,214.3999939,206,212,12159600,,,,,,,,,,
PPL,Tuesday, June 28,"Tuesday, June 27, 1905",212.5,219.6999969,212.5,216.0500031,13383000,,,,,,,,,,
PPL,Wednesday, June 29,"Tuesday, June 27, 1905",216.5,218.4499969,214,217.1499939,7484000,,,,,,,,,,
PPL,Thursday, June 30,"Tuesday, June 27, 1905",217.1499939,219.5,214,215.1000061,7232100,,,,,,,,,,
PPL,Friday, July 1,"Tuesday, June 27, 1905",216.8999939,218.3000031,214.5,214.5,4835800,,,,,,,,,,
PPL,Monday, July 4,"Tuesday, June 27, 1905",214.5,218.25,213.6000061,216.0500031,6351800,,,,,,,,,,
PPL,Tuesday, July 5,"Tuesday, June 27, 1905",216.6000061,223,215.6000061,221.3500061,10374600,,,,,,,,,,
PPL,Wednesday, July 6,"Tuesday, June 27, 1905",219.75,223.3000031,218,218.5500031,9864900,,,,,,,,,,
PPL,Thursday, July 7,"Tuesday, June 27, 1905",220.25,223.1999969,219.25,220.5500031,9427000,,,,,,,,,,
PPL,Friday, July 8,"Tuesday, June 27, 1905",219,224.8500061,219,223,10182600,,,,,,,,,,
PPL,Monday, July 11,"Tuesday, June 27, 1905",225,226.1499939,214.5,215,10823400,,,,,,,,,,
PPL,Tuesday, July 12,"Tuesday, June 27, 1905",216.5,216.5,204.25,204.25,9785200,,,,,,,,,,
PPL,Wednesday, July 13,"Tuesday, June 27, 1905",199.9499969,200.8999939,194.0500031,194.0500031,9828500,,,,,,,,,,
PPL,Thursday, July 14,"Tuesday, June 27, 1905",192,197.6999969,186.3999939,188.5,11699300,,,,,,,,,,
PPL,Friday, July 15,"Tuesday, June 27, 1905",187.8999939,192,185.5,191.6999969,7776700,,,,,,,,,,
PPL,Monday, July 18,"Tuesday, June 27, 1905",191,195.1499939,187.5,187.5,7298300,,,,,,,,,,
PPL,Tuesday, July 19,"Tuesday, June 27, 1905",185.5,187,178.3999939,180.25,6455500,,,,,,,,,,
PPL,Wednesday, July 20,"Tuesday, June 27, 1905",180.25,187,180.25,186.25,4478300,,,,,,,,,,
PPL,Thursday, July 21,"Tuesday, June 27, 1905",186.25,187.8000031,183.3000031,184,5058700,,,,,,,,,,
PPL,Friday, July 22,"Tuesday, June 27, 1905",184.5,185.3999939,176.6000061,184.4499969,9410100,,,,,,,,,,
PPL,Monday, July 25,"Tuesday, June 27, 1905",185.5,185.8000031,179.4499969,180.5,5211800,,,,,,,,,,
PPL,Tuesday, July 26,"Tuesday, June 27, 1905",180,180.8000031,176,177.25,6516100,,,,,,,,,,
PPL,Wednesday, July 27,"Tuesday, June 27, 1905",177,177,171.1000061,171.5,5018500,,,,,,,,,,
PPL,Thursday, July 28,"Tuesday, June 27, 1905",171.5,175.8500061,168.1999969,168.6999969,6331300,,,,,,,,,,
PPL,Friday, July 29,"Tuesday, June 27, 1905",170.75,171.5,164.5,166.3999939,7457500,,,,,,,,,,
PPL,Monday, August 1,"Tuesday, June 27, 1905",168.9499969,169.6999969,167.1000061,169.3000031,2734300,,,,,,,,,,
PPL,Tuesday, August 2,"Tuesday, June 27, 1905",169.5,177.75,168.1000061,177.75,8904700,,,,,,,,,,
PPL,Wednesday, August 3,"Tuesday, June 27, 1905",177.75,185.6499939,177,181.25,14677300,,,,,,,,,,
PPL,Thursday, August 4,"Tuesday, June 27, 1905",182.25,183.3999939,177.3000031,177.75,6652100,,,,,,,,,,
PPL,Friday, August 5,"Tuesday, June 27, 1905",172.1000061,175,171.1999969,173.8999939,7682900,,,,,,,,,,
PPL,Monday, August 8,"Tuesday, June 27, 1905",173.8999939,179,169.5,171.5,7534700,,,,,,,,,,
PPL,Tuesday, August 9,"Tuesday, June 27, 1905",173,173.25,164.6000061,165.1999969,6821400,,,,,,,,,,
PPL,Wednesday, August 10,"Tuesday, June 27, 1905",167,167.5,156.9499969,157,7286900,,,,,,,,,,
PPL,Thursday, August 11,"Tuesday, June 27, 1905",157,158.25,151.5,152.5500031,10703600,,,,,,,,,,
PPL,Friday, August 12,"Tuesday, June 27, 1905",151.1000061,160.1499939,150.5,160.1499939,7170700,,,,,,,,,,
PPL,Monday, August 15,"Tuesday, June 27, 1905",161.5500031,163.25,157.5500031,161.1999969,8186800,,,,,,,,,,
PPL,Tuesday, August 16,"Tuesday, June 27, 1905",160,161.3999939,158.1499939,160.1499939,3310600,,,,,,,,,,
PPL,Wednesday, August 17,"Tuesday, June 27, 1905",159.5,160.8500061,158.6999969,159.5500031,1570200,,,,,,,,,,
PPL,Friday, August 19,"Tuesday, June 27, 1905",159.5500031,166.9499969,159.5500031,166.6999969,4169000,,,,,,,,,,
PPL,Monday, August 22,"Tuesday, June 27, 1905",174,175,172.8500061,175,4317500,,,,,,,,,,
